id,file_name,file_index,img_type,time_utc,minute_offsets,episode_id,event_id,event_type,llcrnrlat,llcrnrlon,urcrnrlat,urcrnrlon,proj,size_x,size_y,height_m,width_m,data_min,data_max,pct_missing
S787772,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,81,ir107,10/8/2018 10:14,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,131680,787772,Flash Flood,28.29487394,-101.9705141,31.8276489,-98.06341648,#NAME?,192,192,384000,384000,-70.13773346,18.15818787,0
S790002,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,82,ir107,10/14/2018 23:55,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,132016,790002,Funnel Cloud,32.1595365,-114.7330261,36.09873838,-111.2153488,#NAME?,192,192,384000,384000,-40.79291916,28.14542007,0
S773082,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,83,ir107,7/4/2018 16:35,-120:-115:-110:-105:-100:-95:-90:-85:-85:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,128932,773082,Thunderstorm Wind,41.45306621,-97.54424279,44.79760387,-92.65664309,#NAME?,192,192,384000,384000,-75.34269714,27.24108315,0
S761461,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,84,ir107,7/9/2018 10:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,127064,761461,Thunderstorm Wind,42.27919276,-105.3234494,45.92538026,-100.8124082,#NAME?,192,192,384000,384000,-74.40177155,19.41004562,0
S760615,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,85,ir107,7/29/2018 2:04,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,126899,760615,Hail,39.15879073,-104.4091135,42.76862877,-100.0565763,#NAME?,192,192,384000,384000,-76.92896271,19.23862076,0
S777852,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,86,ir107,9/25/2018 19:52,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,129849,777852,Thunderstorm Wind,29.73251704,-87.5179804,32.69482248,-83.01192332,#NAME?,192,192,384000,384000,-75.06080627,26.97857285,0
S778257,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,87,ir107,7/23/2018 23:28,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-23:-23:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,129910,778257,Hail,37.23659997,-121.8381189,41.37707452,-118.5390059,#NAME?,192,192,384000,384000,-62.20018005,45.21721649,0
S774867,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,88,ir107,7/7/2018 21:23,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,129315,774867,Lightning,30.09317022,-89.89864662,33.15462602,-85.45684032,#NAME?,192,192,384000,384000,-75.40267181,25.20067978,0
S781170,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,89,ir107,8/20/2018 5:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,130501,781170,Flash Flood,34.530326,-81.60526508,37.19322786,-76.55564205,#NAME?,192,192,384000,384000,-68.9618454,19.6360569,0
S793422,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,90,ir107,12/1/2018 5:17,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,132590,793422,Thunderstorm Wind,31.34119979,-97.87385737,34.71654098,-93.66704864,#NAME?,192,192,384000,384000,-62.18237686,17.4660778,0
S774762,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,91,ir107,7/4/2018 5:50,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,129308,774762,Thunderstorm Wind,44.01001127,-102.2478006,47.54253038,-97.41583765,#NAME?,192,192,384000,384000,-79.86747742,21.03924179,0
S768418,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,92,ir107,8/16/2018 21:39,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,128141,768418,Thunderstorm Wind,31.52043172,-91.29347162,34.63329936,-86.81982344,#NAME?,192,192,384000,384000,-77.34524536,29.03670502,0
S774171,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,93,ir107,7/21/2018 22:15,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,126521,774171,Thunderstorm Wind,46.33930396,-106.8029465,50.04776016,-102.0689534,#NAME?,192,192,384000,384000,-75.31304169,39.7967453,0
S774573,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,94,ir107,8/16/2018 23:26,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,129260,774573,Thunderstorm Wind,36.21759845,-97.37583315,39.56256936,-92.86394562,#NAME?,192,192,384000,384000,-80.96208954,28.36167908,0
S784163,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,95,ir107,10/6/2018 21:50,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,130037,784163,Thunderstorm Wind,40.14266714,-82.72725875,42.82231508,-77.23493521,#NAME?,192,192,384000,384000,-62.86851501,22.65147591,0
S781514,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,96,ir107,8/6/2018 20:44,-119:-114:-114:-114:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-39:-39:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,130550,781514,Thunderstorm Wind,42.17313893,-79.08315437,44.65385991,-73.21863463,#NAME?,192,192,384000,384000,-69.5682373,29.59574699,0
S775664,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,97,ir107,7/18/2018 1:35,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,129430,775664,Flash Flood,33.33142734,-94.21289267,36.55714841,-89.74549786,#NAME?,192,192,384000,384000,-80.65949249,24.34399796,0
S763738,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,98,ir107,8/7/2018 23:59,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,127418,763738,Hail,35.01093473,-106.6885568,38.69916766,-102.6811694,#NAME?,192,192,384000,384000,-76.69259644,40.76913452,0
S786512,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,99,ir107,9/3/2018 18:45,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,131452,786512,Thunderstorm Wind,41.80746028,-81.84231837,44.43229659,-76.14096579,#NAME?,192,192,384000,384000,-74.12115479,25.55600548,0
S764919,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,100,ir107,7/3/2018 7:25,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,127583,764919,Thunderstorm Wind,44.31743376,-105.6436996,47.9787905,-100.9987785,#NAME?,192,192,384000,384000,-66.16558075,17.67428017,0
S782245,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,101,ir107,8/16/2018 5:15,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:40:50:55:60:65:70:75:75:85:90:95:100:105:110:115:120,130724,782245,Hail,43.46662195,-71.54416359,45.52380121,-65.20834767,#NAME?,192,192,384000,384000,-58.90488052,17.3407402,0
S793961,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,102,ir107,11/6/2018 5:41,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,132640,793961,Tornado,33.49584226,-89.79613912,36.53651694,-85.13963487,#NAME?,192,192,384000,384000,-75.53470612,12.84902954,0
S773787,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,103,ir107,7/5/2018 19:37,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,129094,773787,Thunderstorm Wind,39.15753145,-83.70109255,41.89074004,-78.34480574,#NAME?,192,192,384000,384000,-78.07657623,29.81085396,0
S786131,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,104,ir107,9/7/2018 22:20,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,131375,786131,Flash Flood,30.16565562,-101.6125637,33.6815722,-97.61120698,#NAME?,192,192,384000,384000,-75.02094269,24.26754761,0
S766248,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,105,ir107,8/19/2018 9:35,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,127792,766248,Thunderstorm Wind,45.59426007,-100.2317253,49.04785116,-95.13121359,#NAME?,192,192,384000,384000,-73.87148285,14.44910145,0
S761403,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,106,ir107,7/31/2018 2:28,-118:-113:-108:-103:-103:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,127028,761403,Hail,33.16642702,-108.4627446,36.91348054,-104.62127,#NAME?,192,192,384000,384000,-66.17445374,31.06915092,0
S772025,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,107,ir107,9/4/2018 20:40,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,128721,772025,Funnel Cloud,44.29741944,-98.50185308,47.6798381,-93.4184886,#NAME?,192,192,384000,384000,-65.17340851,12.64169788,0
S781667,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,108,ir107,8/11/2018 0:05,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,129420,781667,Thunderstorm Wind,35.54521163,-95.52433237,38.81759459,-90.97288314,#NAME?,192,192,384000,384000,-66.74908447,28.75724411,0
S775476,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,109,ir107,7/11/2018 23:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,129431,775476,Thunderstorm Wind,32.54484584,-95.80451273,35.83665906,-91.44868389,#NAME?,192,192,384000,384000,-76.72393036,31.82186508,0
S788044,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,110,ir107,9/18/2018 7:55,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,131153,788044,Flood,38.17041499,-79.03087932,40.6795011,-73.5710991,#NAME?,192,192,384000,384000,-63.62137222,19.40594673,0
S766571,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,111,ir107,7/31/2018 3:04,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,127672,766571,Thunderstorm Wind,31.6656528,-114.1421992,35.58739936,-110.6128009,#NAME?,192,192,384000,384000,-84.03957367,33.34558868,0
S773220,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,112,ir107,7/30/2018 20:28,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,128606,773220,Thunderstorm Wind,34.8878883,-98.13151588,38.26496994,-93.73698983,#NAME?,192,192,384000,384000,-66.75765991,27.60540199,0
S775315,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,113,ir107,7/28/2018 19:05,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,129403,775315,Thunderstorm Wind,41.76338126,-75.42780275,44.05343411,-69.45290816,#NAME?,192,192,384000,384000,-60.85898209,25.70590019,0
S772953,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,114,ir107,9/1/2018 3:15,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,128900,772953,Thunderstorm Wind,38.94219771,-103.3227868,42.5122744,-98.9265249,#NAME?,192,192,384000,384000,-75.29101563,19.66746902,0.081632653
S774963,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,115,ir107,7/23/2018 1:07,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,129328,774963,Thunderstorm Wind,42.18848231,-102.7821339,45.73998855,-98.12856451,#NAME?,192,192,384000,384000,-76.22039795,26.51136971,0
S757965,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,116,ir107,7/4/2018 17:38,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,126438,757965,Thunderstorm Wind,37.1039224,-81.20699082,39.72924843,-75.93042967,#NAME?,192,192,384000,384000,-78.82342529,30.89101791,0
S772041,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,117,ir107,9/2/2018 10:20,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,128725,772041,Hail,44.26183287,-98.3761671,47.63905935,-93.28867298,#NAME?,192,192,384000,384000,-70.57740784,16.2988224,0
S783799,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,118,ir107,11/6/2018 8:34,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,131021,783799,Thunderstorm Wind,33.65979657,-87.80192916,36.61282516,-83.05547221,#NAME?,192,192,384000,384000,-75.21537781,10.88752556,0
S762253,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,119,ir107,7/30/2018 2:16,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,127191,762253,Hail,37.88558217,-106.3338903,41.56289479,-102.158724,#NAME?,192,192,384000,384000,-77.29827118,22.72808266,0
S763905,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,120,ir107,7/5/2018 21:15,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,127437,763905,Thunderstorm Wind,36.47791154,-86.84669557,39.37361839,-81.85351952,#NAME?,192,192,384000,384000,-75.27186584,33.14347458,0
S767659,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,121,ir107,7/21/2018 17:22,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,127752,767659,Thunderstorm Wind,29.10349158,-86.11695877,32.00895337,-81.59914975,#NAME?,192,192,384000,384000,-82.69276428,28.05157089,0
S782931,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,122,ir107,8/15/2018 1:46,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,130512,782931,Flash Flood,41.53492856,-78.40501456,43.98525028,-72.58105423,#NAME?,192,192,384000,384000,-53.66294861,20.24390602,0
S782460,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,123,ir107,8/7/2018 23:40,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,130762,782460,Funnel Cloud,40.88045301,-92.14407475,43.99627698,-87.02535768,#NAME?,192,192,384000,384000,-52.08044434,20.17642021,0
S773397,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,124,ir107,7/15/2018 20:45,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,128997,773397,Thunderstorm Wind,34.39135436,-91.69742874,37.50925449,-87.05844466,#NAME?,192,192,384000,384000,-85.17250061,29.04406929,0
S788449,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,125,ir107,10/9/2018 2:23,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,131207,788449,Flash Flood,30.36374447,-103.4117988,33.94273979,-99.47346419,#NAME?,192,192,384000,384000,-75.56349945,18.0041008,0
S777291,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,126,ir107,7/23/2018 9:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,129475,777291,Flash Flood,33.71984656,-81.39371619,36.37852185,-76.39815173,#NAME?,192,192,384000,384000,-65.7749176,20.25352478,0
S775120,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,127,ir107,8/17/2018 19:17,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,129357,775120,Thunderstorm Wind,37.54325886,-81.10589831,40.16051336,-75.78672375,#NAME?,192,192,384000,384000,-72.52032471,28.81443214,0
S775051,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,128,ir107,8/8/2018 22:45,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,129352,775051,Thunderstorm Wind,36.67515417,-81.00543743,39.29367657,-75.75778146,#NAME?,192,192,384000,384000,-69.70054626,27.82217789,0
S776861,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,129,ir107,7/22/2018 0:52,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,129691,776861,Hail,32.50405209,-85.78982082,35.37403008,-81.04523061,#NAME?,192,192,384000,384000,-76.67861176,25.52825356,0
S777815,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,130,ir107,8/1/2018 23:32,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,129819,777815,Tornado,32.20390779,-86.02553942,35.08621976,-81.30994229,#NAME?,192,192,384000,384000,-71.81017303,19.16065979,0
S778696,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,131,ir107,7/20/2018 1:50,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,130021,778696,Heavy Rain,32.12648916,-113.039719,36.01599381,-109.4456185,#NAME?,192,192,384000,384000,-82.76194,34.89379501,0
S774051,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,132,ir107,7/23/2018 2:50,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,129147,774051,Thunderstorm Wind,34.98768087,-104.8998003,38.6142789,-100.8089145,#NAME?,192,192,384000,384000,-85.17765045,33.7766304,0
S779430,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,133,ir107,9/1/2018 14:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,130150,779430,Flash Flood,40.53366228,-94.94708662,43.77130088,-89.99970014,#NAME?,192,192,384000,384000,-75.86869049,19.64793015,0
S779148,ir107/2018/SEVIR_IR107_STORMEVENTS_2018_0701_1231.h5,134,ir107,8/16/2018 6:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:-5:5:10:15:20:25:30:30:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:110:120,130102,779148,Flash Flood,33.43577968,-117.8424608,37.46357859,-114.4351647,#NAME?,192,192,384000,384000,-66.63476563,29.95040131,0
